498379.8361202525, -0.01952890792291223
403214.29730774916, -0.01952890792291223
299696.6315959086, -0.020171306209850137
200371.17087549568, -0.020171306209850137
99575.90321318328, -0.020171306209850137
78872.80034615309, -0.020171306209850137
59881.87063555127, -0.020171306209850137
51627.15352619929, -0.020171306209850137
39196.40884017878, -0.020171306209850137
30396.02766399143, -0.020171306209850137
20322.175863524342, -0.020171306209850137
10098.79411444633, -0.020813704496788044
7999.125754554783, -0.020813704496788044
5945.501090509264, -0.02145610278372595
4913.221879954461, -0.02145610278372595
3974.862700452037, -0.022098501070663856
2892.4483767740653, -0.022740899357601707
1975.2471543711872, -0.022740899357601707
1002.5896379173626, -0.023383297644539613
794.1024069703994, -0.024025695931477575
590.2315917374051, -0.02466809421841548
508.84506595706176, -0.025310492505353333
403.08625088248647, -0.024025695931477575
299.66943624826285, -0.02145610278372595
200.38026262688453, -0.01952890792291223
97.51026299317591, -0.016959314775160605
75.61725012995163, -0.016959314775160605
58.642319197262665, -0.016316916488222755
48.462828418243014, -0.01567451820128485
40.0503556210937, -0.015032119914346942
29.773585453814192, -0.013104925053533223
19.915057569761505, -0.006680942184154215
9.690307118959835, -0.005396145610278402
4.919914338816287, -0.0021841541755888982
1.0041830885399046, -0.0008993576017130855
